id,name,genre
72KyoXzp0NOQij6OcmZUxk,Midnight Oil,rock
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,pop
68tUWDLwgRP7Ch2Gj8vQ1k,Michael Stanley Band,rock
57LYzLEk2LcFghVwuWbcuS,Summer Walker,rap
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,hip
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,other
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,pop
3X0tJzVYoWlfjLYI0Ridsw,Suzanne Vega,pop
40Md3Hc0aa1UzgyEmMSIHM,Chi Coltrane,other
5gYUDgAOPYzdNOQPqVjiE2,Kevin Lamb,other
3vHV92ecrylnUHDM4d2MtC,Tyler Farr,country
3KGQvnOoqUHi3KxKQMZtXr,The Box Tops,pop
23rleGXVOVVgTk3xgtmfE4,Gordon Lightfoot,country
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,classic
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,classic
0le01dl1WllSHhjEXRl4in,Tamia,pop
54R6Y0I7jGUCveDTtI21nb,Boney M.,other
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,pop
5mgr0FFpvy267wKVAYg8qp,Lit,pop
2eynOGnZLqDuEJwbRHlHN1,J.J. Fad,hip
738OS3zrCO782uDiUN9pet,Lee Ann Womack,country
56oDRnqbIiwx4mymNEv7dS,Lizzo,hip
3MFp4cYuYtTZe3d3xkLLbr,Bill Haley & His Comets,other
2EfG2EoT8GFJrMiilbTVl2,Donna Lewis,pop
0En4EEcDMJ5kaUCf1aZ9js,Lee Dorsey,soul
6KWcxMWVNVIYbdOQyJtsSy,The Platters,other
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,country
5NX29TmuYrENlpvz6IgYMJ,Wayne Newton,other
165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,rap
2zVsfeSyFbCey7rq7PasHp,Cathy Dennis,pop
1QtIfAa6y7w2JhxYJhYeUG,Color Me Badd,other
4MPkNgar5uTd8Sqvrr7par,Clay Walker,country
3UxJwjLkGvAlRi7NbYekGI,Ronnie Dyson,classic
3fsCWTIuWIRvEGS7gerSJX,Jennifer Rush,pop
718COspgdWOnwOFpJHRZHS,Luke Combs,country
1456WwI15Lm9CktCzkLZvm,Josh Gracin,country
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,pop
4ydeJG48hqnTKKop5GYLDF,The Routers,other
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,classic
7wbw9J8cnh99gjAxI9z9FC,Cate Brothers,other
7zgtJuRm0JcJpPQRjCgXT7,N2DEEP,rap
3oFRpiLvaflFOVNxvsLrze,The Records,pop
2roaPGR1goiiLQxrG5dXiF,Mike Post,other
7aRi9OzdA2ciputfuguaPK,Larry Carlton,other
65c5si0ePAwkOCn4M35Ho7,Sérgio Mendes,other
7tYKF4w9nC0nq9CsPZTHyP,SZA,pop
1TKifb1r4wnGbY5CYIwjGb,Los Indios Tabajaras,other
0rJcrQfLLtWSJAKbZPk6NV,Yarbrough & Peoples,classic
6PwcexHTG0qJWQQwp05Bpm,Pilot,classic
0GM7qgcRCORpGnfcN2tCiB,Tainy,pop
6ktyNEnEukKzskQEiXgCFD,Craig Morgan,country
2lxV0uK5as9Fi6hFlW1Cgh,Johnny Cymbal,pop
1MXwwmS2JpmsHZhdMeOL2s,Pure Prairie League,classic
6Rw7DRa1dzChBvxGPCpOxU,Niko Moon,other
4vZduJO8Uukqzx64de5JxV,Robin Gibb,rock
21DDunKoUpOWBax5LIULe5,Tim Lever,other
1PWS3ACXatxz3XOb6vvdja,Michael Percy,other
4D75GcNG95ebPtNvoNVXhz,AFROJACK,pop
1ruutHJcECI7cos2n5TqpO,Nayer,pop
2OLmN3LLWtLF7zerL4VdaX,Laid Back,classic
7EK1bQADBoqbYXnT4Cqv9w,John Denver,classic
29NJ6VbDPYhqdXXANEwHc7,Jigsaw,classic
1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,other
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,classic
0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,classic
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,rock
0isDnZYMWbwDz7hzw0XRjt,David Cassidy,pop
7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,hip
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,pop
6kz53iCdBSqhQCZ21CoLcc,Culture Club,pop
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,other
59NO6KX7wQCG7jGdtH1NtL,Raheem DeVaughn,soul
2mxe0TnaNL039ysAj51xPQ,R. Kelly,other
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,rock
3iDD7bnsjL9J4fO298r0L0,Chicago,rock
2bHrkZwj7sYYsMHe5tHXaX,Nazz,classic
1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,country
1OGcRXAY9iO4egWiIBqX8F,Graham Central Station,other
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,country
3AO6RTDA16mg8czQI5Y9K0,Duncan Sheik,pop
0u2FHSq3ln94y5Q57xazwf,Keith Urban,country
3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,pop
4TshyQDihSYXSWqvclXl3I,Parmalee,country
0iVrCROxeyon7MZUW3MfzT,Montell Jordan,hip
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,pop
0pqGj6vO9YHsXuZmaJaP2Y,Jan & Dean,pop
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,pop
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,pop
7dGJo4pcD2V6oG8kP0tJRR,Eminem,hip
3F2OLfXfvIqLdvbKfrszlq,Men of Vizion,other
0OtigLoCgLYvXnMxbE5qH5,Lost Boyz,hip
7zYGAXxAaq15C9eM29M8Fj,Eternal,other
29tN6dpjDGnlr6QkCSOemd,P Jervier,other
6nLM87NFy18fHOOprTtWuS,Steve Jervier,other
7AIqEHSDwom8YR90Mt8CQD,Wales,other
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,rock
35U9lQaRWSQISxQAB94Meo,America,rock
4Fgf6RvuWpiwDXSE7Vammx,George Martin,other
4MIULe6tfg2loNzBy5B9eu,T-Wayne,rap
5dg9jB2sji4asJtjihC9AE,Connie Stevens,other
1GAJzApRTMmYZ9EjQ91VOy,The Tokens,pop
5zzrJD2jXrE9dZ1AklRFcL,KT Tunstall,pop
6a9IGvEOlro1FRZmeEH48Z,Erich Kunzel,other
1FV3sKugQJFGWgWpMIA2Fy,Cincinnati Pops Orchestra,other
0SdIxH4aX8mlSXPvlB9S2y,Robert Walters,other
3zTOe1BtyTkwNvYZOxXktX,Joe,other
0WZ7IgzdjPvwFdjDjjuZm7,Esther Phillips,other
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,rock
3MdG05syQeRYPPcClLaUGl,Diana Ross,rock
6S0dmVVn4udvppDhZIWxCr,Sean Kingston,pop
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,pop
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,pop
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,pop
2NhdGz9EDv2FeUw6udu2g1,The Wanted,pop
5jNGQ7VOU87x5402JjhTtd,Deniece Williams,soul
4EzkuveR9pLvDVFNx6foYD,James Bay,pop
6D01mATo26VaiiCfZzpWAm,The Cover Girls,other
2NtGOVTuHBMDfR5PMNPBGT,Dee Dee Sharp,classic
0GbqW5TJr7n4is453VOY4C,Procol Harum,rock
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,hip
1P8IfcNKwrkQP5xJWuhaOC,LL COOL J,hip
5kZDCAD5zLelf8NYHoRSHS,Sammi Smith,classic
0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,pop
7ihLzUpuNecU5VBkvOUDNq,Damn Yankees,rock
1EgGVV9cmmlLEsFlunjmvv,The Time,rock
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,rap
5iB5AWIa7qreioi0AF3Bxa,The Bellamy Brothers,classic
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,pop
3iRSHS3b4NUdjNbnw3Opg8,Rufus Thomas,soul
4ACplpEqD6JIVgKrafauzs,The Everly Brothers,rock
3AGd9ZRjmrt0MdtByKeIaW,Jasmine Guy,other
3s2wTjWxK8NOX09dmsvVOh,Chingy,rap
67OIf7vgqZq9qFuDqmCFyI,"The ""5"" Royales",other
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,pop
2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick,pop
7mEIug7XUlQHikrFxjTWes,Neil Diamond,pop
0z4gvV4rjIZ9wHck67ucSV,Akon,pop
5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,rock
07VmOvmuBp9G0gb8BTrpn0,Mike Jones,rap
1NcUsr07BOPEQHnREfVUPh,David Dundas,classic
2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,soul
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,rock
0DAqhikcMKLo2lPADVz2fs,Jay & The Americans,pop
6rJqqRce0Kvo2dJUXoHleC,Alabama,country
3aVoqlJOYx31lH1gibGDt3,Babyface,other
3aQeKQSyrW4qWr35idm0cy,T-Pain,pop
5P5FTygHyx2G57oszR3Wot,Daughtry,pop
5IDs1CK15HegSAhGEbSYXo,Billy Ocean,pop
1pTuR132U5b4Rizal2Pr7m,Randy Travis,country
31TPClRtHm23RisEBtV3X7,Justin Timberlake,pop
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,rock
4hSGrfIm5xRloHXESKxrFd,Richie Rich,hip
4HsPtZ8Dw4Cl9lGXpEsWA9,Barry & The Tamerlanes,other
6jU2Tt13MmXYk0ZBv1KmfO,Giorgio Moroder,other
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,soul
60TYV12IFUaDfnUA0S67zb,Rupee,pop
3PhoLpVuITZKcymswpck5b,Elton John,rock
67ea9eGLXYMsO2eYQRui3w,The Who,rock
4W2dcPOyD7eSfJCPHCfwoA,Living In A Box,pop
0Vo614yFlepUdpdbkggrmC,Urban Dance Squad,rock
7dOBabd5O4CvKrg4iriHTM,Kid Rock,other
3SFVchRRMmFuOi3Azi0vTo,Saving Jane,pop
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,rock
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,pop
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,rock
5HRSYURV6LFFRCjAtiK0py,Joe Simon,soul
0rXI0q8Cahq6numvPlloaq,Diana Ross & The Supremes,classic
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,pop
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,pop
5bTTx0CRvZj1kRJwUsWWYo,James Ingram,other
7rewR1TVjhisjI6gauUamf,The Crystals,classic
3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,rock
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,rock
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,other
3bnf5pPVQFWv762IiavilV,Maureen McGovern,pop
03PCdNvkF81s7xHmtkNcoz,King Floyd,soul
1zxDewzd2j1ZdSBGaYcr0y,The Outfield,rock
0BZ3BHzfYwpd3k5TDnvAz8,Culture Beat,hip
0SNdq9iJyup4XY6JbNHbt6,Freddy Fender,classic
74keeJdeVxqce4qJFj6WGx,The Soul Children,soul
6W9OZQ862LR0HM76QQJJY3,Starpoint,other
5QhsLryFrDbj9IZ38UmMyn,Nice & Smooth,hip
3SQp3obrtdq8uxsZxFCBJu,Barbara Fairchild,country
5TbXjzD8tYgMD5JU2g2F8q,Joe Tex,soul
7lzordPuZEXxwt9aoVZYmG,Billy Idol,rock
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,classic
7FgMLbnZVrEnir95O0YujA,Five For Fighting,rock
7jmTilWYlKOuavFfmQAcu6,Barbra Streisand,pop
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,classic
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,rap
58lV9VcRSjABbAbfWS6skp,Bon Jovi,rock
5fLajPHf2y3mHfUVJqcGWv,Prince Markie Dee And The Soul Convention,other
2s6JabvZdqVQhfOsaxCSFX,Bert Kaempfert,other
3miNucraVWk4hdVsIxn7id,Eric Burdon,other
3ICyfoySNDZqtBVmaBT84I,War,classic
3KzYAUHiKXCKpisQgRD2Ja,Ronnie Dove,other
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,rock
0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,rock
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,classic
7Kkx4dACo6kFSeT9wjfVA5,Raspberries,pop
7C4sUpWGlTy7IANjruj02I,Peter Gabriel,rock
3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,classic
2mpeljBig2IXLXRAFO9AAs,Dido,pop
3OsUvoKmZA2gw8rETtxGlz,Vitamin C,other
79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,country
3dkbV4qihUeMsqN4vBGg93,Al Green,classic
46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,classic
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,pop
1OwarW4LEHnoep20ixRA0y,Robert Plant,rock
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,country
6ohvzFHYmLd05kyYhLui5K,Brenton Wood,classic
05sRO4JdAtJGyZQOTb6kSL,Sam The Sham & The Pharaohs,pop
0TImkz4nPqjegtVSMZnMRq,TLC,hip
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,country
09dDdtfi4mWLdC2BHOrIrl,Terry Jacks,classic
2h9yQhKyqOMex3QFMVeq7F,Meat Puppets,rock
55yEsJBqyn27JPsw5hHzqi,Dan Seals,classic
25NQNriVT2YbSW80ILRWJa,Faith Hill,country
0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,country
0vn7UBvSQECKJm2817Yf1P,James Taylor,classic
4VnomLtKTm9Ahe1tZfmZju,Jackie Wilson,soul
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,hip
6deZN1bslXzeGvOLaLMOIF,Nickelback,rock
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,country
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,pop
4S9EykWXhStSc15wEx8QFK,Céline Dion,pop
4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,country
0En4EEcDMJ5kaUCf1aZ9js,Lee Dorsey,soul
3NwwRu44cqaIweIN2Q6OYP,Keith Hagger,other
6c73jKEAIYdUM56yWgE2Ai,Stewart Baxter,other
6DQ6mdEhxCgHPqfX1niZZK,Floyd Cramer,other
5z2cHsOmmmWcAPNG1oEhw0,Xscape,hip
3P33qFNGBVXl86yQYWspFj,Martina McBride,country
7jM2XoJBKhdL8oNnDr4re9,The Ozark Mountain Daredevils,classic
3CkvROUTQ6nRi9yQOcsB50,Genesis,rock
1QQBo7mfkehMjDfz1tj5Pq,Billy Vera & The Beaters,other
02rd0anEWfMtF7iMku9uor,Reba McEntire,classic
7HL4id2U7FSDJtfKQHMgQx,Cinderella,rock
3MCjwjfIor5FkK3h639qkW,Rufus,classic
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,soul
1b1N51wmSK0ckxFAMPSSHO,The Impressions,soul
59hLmB5DrdihCYtNeFeW1U,Glen Campbell,country
1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa & Cult Jam,other
74XFHRwlV6OrjEM0A2NCMF,Paramore,pop
2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,country
5tKXB9uuebKE34yowVaU3C,Iyaz,pop
021hNAnkFIbyFyL97br6NB,Kellie Pickler,country
6tbjWDEIzxoDsBA1FuhfPW,Madonna,pop
2r09Inibex3C4ZNTUVSG3m,Keith Sweat,other
53I5L1MaOYGfbRM1uZ80xg,Terri Gibbs,classic
2eogQKWWoohI3BSnoG7E2U,Donna Summer,pop
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,pop
10n1KB2sjTrGdyuC83y8jW,Jon Secada,rock
2u0gw0uCWBMiqV7h0N8kai,Wet Wet Wet,pop
5vngPClqofybhPERIqQMYd,George Strait,country
0MwVtoHVOeRL4Ab5xt7Nmt,Glass Moon,other
43sZBwHjahUvgbx1WNIkIz,Creed,other
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,rock
60dYNEvXzIl38BKZoW8HYd,Pete Fountain,other
7zfhej6FnVXN9LIXs6dcoK,The Tubes,rock
5UloVKzUNJcjORzhhTWWiJ,The Karaoke Channel,other
2Uh4UmiQhrrElbrvJVH0dT,Brooklyn Dreams,other
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,pop
5lpH0xAS4fVfLkACg9DAuM,Wham!,pop
6OQrOpxSIfPai3cFaN4v4P,Sheila E.,rock
0ifzzRKdmtgaHy9cfnnyCR,Focus,rock
3Ay15wt0QChT4Kapsuw5Jt,Clint Black,country
6vSo8MOzgy8fBHPyFuq0Iv,Lisa Hartman Black,other
1vCWHaC5f2uS3yhpwWbIA6,Avicii,pop
7kEOMdsEmZkTHgA4ibDz4h,Mark Lindsay,pop
6EJmqnuK0r6qiAevFFiNNR,Paul Davis,rock
73sSFVlM6pkweLXE8qw1OS,Ricky Nelson,other
0V6zo2mJw9FdwWLClKC9yw,LaVern Baker,other
1mG23iQeR29Ojhq89D5gbh,DJ Jazzy Jeff & The Fresh Prince,hip
0EhgpjUqiIIQhM6ZRF4kXX,Pat Green,classic
3r9TXuXfOUxXjgYgAR0fP8,Bay City Rollers,pop
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,country
0Ty63ceoRnnJKVEYP0VQpk,Sting,rock
382aCtCMEd2Rg2DmcU9xw9,The Left Banke,pop
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",soul
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,other
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,pop
4k1ELeJKT1ISyDv8JivPpB,The Prodigy,rock
7bKupnlF7XOfR1En3K8oAL,Go West,pop
5m8H6zSadhu1j9Yi04VLqD,Sly & The Family Stone,classic
1h8YIw9HLr6E8gdXVDRbVJ,Big Country,pop
7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!,other
1rHh0AI30JhKrbzKIFjFNd,Jr. Walker & The All Stars,classic
5rScKX1Sh1U67meeUyTGwk,Michelle Branch,pop
0cQuYRSzlItquYxsQKDvVc,The Guess Who,rock
7ydcRbgt0yM9etADb1Ackp,Jimmy Jones,other
6aq8T2RcspxVOGgMrTzjWc,Soft Cell,pop
3lcbKPLl0ci2mKRdcP5Etf,M People,pop
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,soul
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,rock
55vs7NT1KxcFjbMC4y202E,REO Speedwagon,rock
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,classic
1FizW0swe8ODtXvEOHXbHX,LFO,other
1JfkqBTXs6VC3JZ7RJNu7h,Jordan Pruitt,pop
1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,rock
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,pop
0rvjqX7ttXeg3mTy8Xscbt,Journey,rock
6etIM3JbzGPxTdfNWWfsVH,The McCoys,pop
1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,country
0uZRjholJ0fVC2J9EvnYnj,Meshell Ndegeocello,soul
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,pop
15FyiY3ChN0QRspHIQYq0W,Dion,other
0jYKX08u1XxmHrl5TdM2QZ,Lulu,other
04gDigrS5kc9YWfZHwBETP,Maroon 5,pop
7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,rock
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,classic
1EeArivTpzLNCqubV95255,Cali Swag District,pop
34gJOUTurjXaj8z3E9fDaV,Link,other
4eeIEFGyzf6wgPzWnMiRXh,The Sounds Of Garth Brooks,other
6Qdqv5WM6z1WxWWjuuiogR,Robert Goulet,other
4mxWe1mtYIYfP040G38yvS,Alan Jackson,country
0smy8yDrRoI4CnhpOuthg0,Corey Hart,rock
319yZVtYM9MBGqmSQnMyY6,Carole King,pop
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,pop
4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,pop
18xgcedCGxFbqLbIQn5R8F,Miami Sound Machine,pop
6Bfy6QzadCXS92y0T8dDZF,Eddie Floyd,soul
6HX8AbXUFaYRtlqKb4CCo0,Mac Davis,classic
6MGQ2oUq4y55GDYyINkhnr,Le Click,hip
1VbaXEYjZBuKXgW0uuVtIz,Kayo,other
0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.,other
4B7Kwlv6J5QpJ44vB6STUF,The Five Americans,classic
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,pop
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,rap
4KHdmkq99PXA6QEJ2lKpA3,Heavy D & The Boyz,hip
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,hip
0szj7Sxtyluyjc2Arj0njB,Ferlin Husky,other
1RP2UpEaRzkF0Id3JigqD8,Roger Miller,classic
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,rock
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,pop
7gbmX8SsfjEjxDMzBi1ZOL,Joe Jonas,pop
2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,rock
246dkjvS1zLTtiykXe5h60,Post Malone,rap
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,pop
3KtW4xANJkgfEnFgMxaj8h,The Olympics,other
13y0kncDD4J9wxCyfKr10W,Bette Midler,pop
7BDI9Iqt24gl4RGdS6hWs9,Ray Peterson,other
1By9QBFnjZAoI83BZppHlt,Billy Currington,country
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,pop
0Xf8oDAJYd2D0k3NLI19OV,CHIC,soul
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,pop
3JaAGmSTpJK35DqWrDUzBz,Sweet,rock
7h5oEr0hzlM0GFQMrgEwSo,Driicky Graham,hip
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,rap
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,rap
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,rock
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,other
6gbGGM0E8Q1hE511psqxL0,Ray J,pop
09vvlnqwFaimZwGAvpXgqy,Little Peggy March,other
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,other
6TKOZZDd5uV5KnyC5G4MUt,Smokey Robinson & The Miracles,classic
2VbrivHnDf4Z43xPTgqvym,Timothy B. Schmit,rock
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,pop
1UUYAQ9LiRsZF0ZukQNWXM,The 5th Dimension,pop
0YinUQ50QDB7ZxSCLyQ40k,Mustard,rap
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,rap
34jw2BbxjoYalTp8cJFCPv,Heart,rock
5OrB6Jhhrl9y2PK0pSV4VP,Young Money,rap
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,hip
53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,pop
1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,rap
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,rock
0GRelLAVHzwasg0Ja7gJUy,The Karaoke Crew,other
40B4rvXn71qa0Vi2ZtBjS1,Balance,rock
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,hip
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,rock
3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,rock
6twIAGnYuIT1pncMAsXnEm,Commodores,rock
13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,country
2RwV62DIxFGEn8aWO3iaMM,Al Wilson,soul
2FrKQPjJe4pVMZOgm0ESOx,SNAP!,hip
4salDzkGmfycRqNUbyBphh,Styx,rock
1zuJe6b1roixEKMOtyrEak,Tina Turner,rock
32WkQRZEVKSzVAAYqukAEA,Lady A,country
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,rock
3TiISqKS6ESlMQ4WFfZJw2,Johnny Rivers,pop
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,rap
3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,rock
6DCIj8jNaNpBz8e5oKFPtp,The Cars,rock
72JEwd3EjDEwTLypkFYJn9,The Outlaws,rock
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,rock
3IUisqn0mluZR0LITs8Sqk,ICEHOUSE,rock
2wvUfjKGoXvcnDHq7GgMOa,The Ting Tings,other
7opRqRgF9lvnVraBFCMvIj,Groove Theory,other
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,pop
3ICflSq6ZgYAIrm2CTkfVP,The Animals,rock
01Wck2m10xhdxUrLaMq60y,Rene & Angela,other
3CygdxquGHurS7f9LjNLkv,Little Big Town,country
22WZ7M8sxp5THdruNY3gXt,The Doors,rock
2tTkMu5nJLsDBAMRrDOes3,Hi-C,rap
6AgTAQt8XS6jRWi4sX7w49,Polo G,rap
55qiaow2sDYtjqu1mwRua6,New Kids On The Block,other
0i64fKwsnTQsPqbov8mZUh,Dr. Buzzard's Original Savannah Band,other
6S58b0fr8TkWrEHOH4tRVu,Switchfoot,rock
7fIvjotigTGWqjIz6EP1i4,Four Tops,classic
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,country
772SIFJQiXTCfxncTK1UMn,Aaron Hall,other
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,classic
0yDmbRjVTQsQd3OnMs5s3I,Gregg Allman,rock
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,classic
2WmMkFz9V5I86R2fgX6VBf,Ⅳ Xample,other
6s22t5Y3prQHyaHWUN1R1C,AJR,other
55Aa2cqylxrFIXC767Z865,Lil Wayne,hip
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,hip
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,rock
4xRYI6VqpkE3UwrDrAZL8L,Logic,hip
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,hip
0CMVsLgjlp9Tk02TikMAQK,The Elgins,classic
2wY79sveU1sp5g7SokKOiI,Sam Smith,pop
6Hizgjo92FnMp8wGaRUNTn,Vertical Horizon,pop
7dXeJ8kAqTqtvNWQNV3sdU,Surface,other
6GlDsAkQHOmNgtUZdJ4Amq,Mary MacGregor,other
2iE18Oxc8YSumAU232n4rW,The Jackson 5,soul
1urjDGTd4iBze91Z1W1gu7,Total,hip
3QZKZBEmr54lAVI5XvmjnM,The Coasters,other
0543y7yrvny4KymoaneT4W,Peter Frampton,rock
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,pop
0reZZVbAPxgX1Rqj6XbWj3,Bob Welch,rock
26cMerAxjx9GedFt0lMDjm,Bella Poarch,pop
485uL27bPomh29R4JmQehQ,Bob Seger,rock
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,pop
1456WwI15Lm9CktCzkLZvm,Josh Gracin,country
6F0ZVOJymgjutBNRws94qa,Clay Davidson,country
7xAcVHPiirnUqfdqo0USb1,Fantasia,hip
5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,country
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,country
5fU6lODhpw3GEGGJuaDprR,The Osmonds,pop
2G3bfBdf6dKjVlkUqMzO6q,Michael Morales,other
